   2.4424508902074490e+02   5.3192284868092450e+01   2.5021125206985602e+04   8.5003862580209461e+03   7.4445787362341534e+01
   1.2663754522761853e+03   5.1458711754361339e+01   2.4979502938509300e+04   8.5064580606433447e+03   7.3668833340728824e+01
   7.4983478148237452e+02   5.8796820147608528e+01   2.5002365302105787e+04   8.4943501822187554e+03   7.3803044357774894e+01
