   5.1500000000000000e+02   6.0000000000000000e+01   2.5038000000000000e+04   8.5088999999999996e+03   7.3911000000000001e+01
   1.4350000000000000e+03   6.5000000000000000e+01   2.4913000000000000e+04   8.4978999999999996e+03   7.2744000000000000e+01
   1.1950000000000000e+03   3.5000000000000000e+01   2.4891000000000000e+04   8.5277000000000007e+03   7.5021000000000001e+01
